uid,key1_hold_dur,key2_hold_dur,DD_dur,UU_dur,UD_dur
1,144,104,96,56,-48
1,158,104,128,74,-30
1,160,112,744,696,584
1,136,104,240,208,104
1,145,64,96,15,-49
1,152,96,104,48,-48
1,152,104,104,56,-48
1,160,96,144,80,-16
0,104,112,104,112,0
0,96,88,56,48,-40
0,112,80,112,80,0
0,136,103,137,104,1
0,96,96,48,48,-48
0,104,104,96,96,-8
0,80,80,104,104,24
0,72,88,40,56,-32
0,64,80,168,184,104
0,80,64,200,184,120
0,69,96,152,179,83
0,64,72,176,184,112
0,64,72,176,184,112
0,56,64,176,184,120
0,72,88,176,192,104
0,63,89,159,185,96
