uid,key1_hold_dur,key2_hold_dur,DD_dur,UU_dur,UD_dur
1,97,63,161,127,64
1,88,96,72,80,-16
1,80,105,80,105,0
1,80,64,968,952,888
1,80,80,96,96,16
1,80,88,40,48,-40
1,64,80,64,80,0
1,104,88,64,48,-40
0,72,72,176,176,104
0,72,64,176,168,104
0,72,56,192,176,120
0,72,24,232,184,160
0,72,64,192,184,120
0,72,72,168,168,96
0,71,64,192,185,121
0,80,72,184,176,104
0,64,96,152,184,88
0,81,119,201,239,120
0,72,80,176,184,104
0,96,80,240,224,144
0,56,88,161,193,105
0,72,88,160,176,88
0,64,120,176,232,112
0,64,88,160,184,96
