uid,key1_hold_dur,key2_hold_dur,DD_dur,UU_dur,UD_dur
1,55,72,95,112,40
1,72,56,128,112,56
1,80,56,136,112,56
1,56,40,120,104,64
1,88,48,160,120,72
1,96,56,152,112,56
1,88,48,184,144,96
1,72,48,104,80,32
1,72,48,128,104,56
1,80,56,128,104,48
1,80,47,136,103,56
0,72,72,176,176,104
0,72,64,176,168,104
0,72,56,192,176,120
0,72,24,232,184,160
0,72,64,192,184,120
0,72,72,168,168,96
0,71,64,192,185,121
0,80,72,184,176,104
0,71,64,184,177,113
0,80,56,192,168,112
0,80,81,176,177,96
0,80,96,48,64,-32
0,81,80,32,31,-49
0,99,120,19,40,-80
0,112,128,56,72,-56
0,96,101,43,48,-53
0,128,112,48,32,-80
0,96,102,42,48,-54
0,88,80,40,32,-48
0,80,72,40,32,-40
