uid,key1_hold_dur,key2_hold_dur,DD_dur,UU_dur,UD_dur
1,64,80,168,184,104
1,80,64,200,184,120
1,69,96,152,179,83
1,64,72,176,184,112
1,64,72,176,184,112
1,56,64,176,184,120
1,72,88,176,192,104
1,63,89,159,185,96
0,64,96,152,184,88
0,81,119,201,239,120
0,72,80,176,184,104
0,96,80,240,224,144
0,56,88,161,193,105
0,72,88,160,176,88
0,64,120,176,232,112
0,64,88,160,184,96
0,152,88,216,152,64
0,78,65,78,65,0
0,98,66,98,66,0
0,72,93,88,109,16
0,80,104,80,104,0
0,72,88,96,112,24
0,71,80,96,105,25
0,88,64,88,64,0
