uid,key1_hold_dur,key2_hold_dur,DD_dur,UU_dur,UD_dur
1,80,88,128,136,48
1,79,87,104,112,25
1,112,64,192,144,80
1,112,80,176,144,64
1,103,80,199,176,96
1,63,112,215,264,152
1,88,104,152,168,64
1,80,89,160,169,80
1,64,96,104,136,40
1,64,96,120,152,56
1,63,136,119,192,56
1,72,72,128,128,56
1,64,87,136,159,72
1,88,144,135,191,47
1,88,96,104,112,16
1,56,88,56,88,0
1,88,112,112,136,24
1,80,88,112,120,32
1,64,80,112,128,48
1,96,80,96,80,0
1,88,128,88,128,0
1,80,88,112,120,32
1,96,72,96,72,0
1,96,88,88,80,-8
1,72,144,40,112,-32
1,64,80,112,128,48
0,80,120,96,136,16
0,112,80,104,72,-8
0,64,101,91,128,27
0,112,63,112,63,0
0,80,88,80,88,0
0,120,152,120,152,0
0,96,88,152,144,56
0,104,56,144,96,40
0,104,120,80,96,-24
0,96,80,96,80,0
0,112,80,160,128,48
0,144,96,176,128,32
0,112,104,136,128,24
0,96,88,72,64,-24
0,96,88,96,88,0
0,64,88,232,256,168
0,112,72,128,88,16
0,104,72,136,104,32
0,88,72,88,72,0
0,95,88,63,56,-32
0,79,128,23,72,-56
0,88,128,72,112,-16
0,96,96,96,96,0
0,96,120,64,88,-32
0,96,136,112,152,16
0,96,104,128,136,32
0,80,81,176,177,96
0,80,96,48,64,-32
0,81,80,32,31,-49
0,99,120,19,40,-80
0,112,128,56,72,-56
0,96,101,43,48,-53
0,128,112,48,32,-80
0,96,102,42,48,-54
0,88,80,40,32,-48
0,80,72,40,32,-40
0,96,80,48,32,-48
0,96,128,40,72,-56
0,88,128,32,72,-56
0,112,95,49,32,-63
0,112,104,56,48,-56
0,104,152,32,80,-72
0,105,113,56,64,-49
0,88,80,48,40,-40
0,80,88,32,40,-48
0,96,80,48,32,-48
0,112,72,144,104,32
0,72,72,48,48,-24
0,96,128,49,81,-47
0,120,128,40,48,-80
0,80,64,144,128,64
0,128,96,48,16,-80
